expr_id,labeled_text
208,Polinomio [B-EXTYPE] de [O] grado [B-ATRIB] 2 [B-ATVAL] completo [B-EXCHAR]
208,Polinomio [B-EXTYPE] de [O] segundo [B-ATVAL] grado [B-ATRIB] completo [B-EXCHAR] y [O] con [O] números [B-ELEM] decimales [B-NSET]
223,Polinomio [B-EXTYPE] completo [B-EXCHAR] de [O] grado [B-ATRIB] 8 [B-ATVAL]
230,polinomio [B-EXTYPE] de [O] grado [B-ATRIB] 1 [B-ATVAL]
230,Un [O] polinomio [B-EXTYPE] lineal [B-EXCHAR] de [O] coeficientes [B-ELEM] decimales [B-NSET] y [O] completo [B-EXCHAR]
232,"es [O] un [O] polinomio [B-EXTYPE] de [O] grado [B-ATRIB] uno [B-ATVAL] completo [B-EXCHAR] , [O] con [O] coeficiente [B-ELEM] principal [I-ELEM] -15,3 [B-ELVAL] y [O] término [B-ELEM] independiente [I-ELEM] -39 [B-ELVAL]"
232,Polinomio [B-EXTYPE] de [O] grado [B-ATRIB] 1 [B-ATVAL] completo [B-EXCHAR] con [O] números [B-ELEM] decimales [B-NSET] negativos [B-ELCHAR]
240,Polinomio [B-EXTYPE] de [O] grado [B-ATRIB] 5 [B-ATVAL] Coeficientes [B-ELEM] decimales [B-NSET] Coeficiente [B-ELEM] Independiente=5.8 [I-ELEM] 6 [B-ELCOUNT] términos [B-ELEM]
240,Polinomio [B-EXTYPE] completo [B-EXCHAR] de [O] grado [B-ATRIB] 5 [B-ATVAL]
267,Polinomio [B-EXTYPE] de [O] grado [B-ATRIB] 4 [B-ATVAL] completo [B-EXCHAR]
267,polinomio [B-EXTYPE] completo [B-EXCHAR] y [O] desordenado [B-EXCHAR] de [O] grado [B-ATRIB] 4 [B-ATVAL]
295,"Polinomio [B-EXTYPE] grado [B-ATRIB] 4 [B-ATVAL] , [O] completo [B-EXCHAR]"
295,Polinomio [B-EXTYPE] de [O] grado [B-ATRIB] 4 [B-ATVAL] con [O] 5 [B-ELCOUNT] terminos [B-ELEM]
308,"Polinomio [B-EXTYPE] de [O] grado [B-ATRIB] 2 [B-ATVAL] , [O] ordenado [B-EXCHAR]"
308,un [O] polinomio [B-EXTYPE] de [O] grado [B-ATRIB] 2 [B-ATVAL] completo [B-EXCHAR]
325,Polinomios [B-EXTYPE] cuadrático [B-EXCHAR] completo [B-EXCHAR] con [O] coeficientes [B-ELEM] decimales [B-NSET]
333,"Polinomio [B-EXTYPE] de [O] grado [B-ATRIB] cuatro [B-ATVAL] , [O] completo [B-EXCHAR] y [O] ordenado [B-EXCHAR] , [O] con [O] coeficientes [B-ELEM] negativos [B-ELCHAR]"
338,Polinimio [B-EXTYPE] de [O] grado [B-ATRIB] 4 [B-ATVAL] completo [B-EXCHAR] y [O] coeficientes [B-ELEM] decimales [B-NSET] positivos [B-ELCHAR]
342,Polinomio [B-EXTYPE] de [O] grado [B-ATRIB] 4 [B-ATVAL] completo [B-EXCHAR]
399,Polinomio [B-EXTYPE] grado [B-ATRIB] 5 [B-ATVAL] completo [B-EXCHAR]
407,"Polinomio [B-EXTYPE] de [O] grado [B-ATRIB] 3 [B-ATVAL] completo. [B-EXCHAR] Posee [O] 4 [B-ELCOUNT] terminos [B-ELEM] , [O] los [O] terminos [B-ELEM] 2 [I-ELEM] y [I-ELEM] 3 [I-ELEM] son [O] negativos [B-ELCHAR] . [O]"
418,"Polinomio [B-EXTYPE] de [O] sexto [B-ATVAL] grado [B-ATRIB] completo [B-EXCHAR] , [O] con [O] coeficientes [B-ELEM] decimales [B-NSET] negativos [B-ELCHAR]"
419,"Polinomio [B-EXTYPE] de [O] grado [B-ATRIB] 7 [B-ATVAL] , [O] completo [B-EXCHAR] , [O] desordenado [B-EXCHAR] y [O] con [O] coeficientes [B-ELEM] decimales [B-NSET]"
419,Polinomio [B-EXTYPE] grado [B-ATRIB] 7 [B-ATVAL] desordenado [B-EXCHAR] completo [B-EXCHAR]
429,"polinomio [B-EXTYPE] de [O] grado [B-ATRIB] 3 [B-ATVAL] , [O] completo [B-EXCHAR] , [O] con [O] coeficiente [B-ELEM] principal [I-ELEM] 25.8 [B-ELVAL] , [O] con [O] 4 [B-ELCOUNT] términos [B-ELEM]"
429,"polinomio [B-EXTYPE] de [O] grado [B-ATRIB] 3 [B-ATVAL] , [O] tiene [O] el [O] primer [B-ELEM] coeficiente [I-ELEM] negativo [B-ELCHAR] , [O] y [O] ningun [B-ELCOUNT] coeficiente [B-ELEM] es [O] entero [B-NSET]"
459,polinomio [B-EXTYPE] de [O] grado [B-ATRIB] 2 [B-ATVAL] con [O] 3 [B-ELCOUNT] terminos [B-ELEM]
462,Polinomio [B-EXTYPE] de [O] grado [B-ATRIB] 4 [B-ATVAL]
499,Un [O] polinomio [B-EXTYPE] de [O] grado [B-ATRIB] 5 [B-ATVAL] desordenado [B-EXCHAR]
523,Polinomio [B-EXTYPE] completo [B-EXCHAR] grado [B-ATRIB] 4 [B-ATVAL]
523,Polinomio [B-EXTYPE] de [O] grado [B-ATRIB] 4 [B-ATVAL] completo [B-EXCHAR] de [O] 5 [B-ELCOUNT] terminos [B-ELEM]
537,"Polinomio [B-EXTYPE] de [O] coeficientes [B-ELEM] decimales [B-NSET] negativos [B-ELCHAR] , [O] completo [B-EXCHAR] y [O] de [O] grado [B-ATRIB] 3 [B-ATVAL]"
2,"polinomio [B-EXTYPE] de [O] grado [B-ATRIB] 6 [B-ATVAL] con [O] coeficiente [B-ELEM] principal [I-ELEM] -149 [B-ELVAL] , [O] de [O] dos [B-ELCOUNT] términos [B-ELEM]"
2,polinomio [B-EXTYPE] de [O] grado [B-ATRIB] 6 [B-ATVAL] de [O] dos [B-ELCOUNT] términos. [B-ELEM] Solo [O] términos [B-ELEM] principal [I-ELEM] y [O] de [O] potencia [O] 3 [B-ELVAL]
15,Polinomio [B-EXTYPE] de [O] grado [B-ATRIB] 11 [B-ATVAL] con [O] dos [B-ELCOUNT] términos [B-ELEM] con [O] números [B-ELEM] fraccionarios [B-NSET]
18,Polinomio [B-EXTYPE] incompleto [B-EXCHAR] de [O] grado [B-ATRIB] 1 [B-ATVAL]
18,Monomio [B-EXTYPE] de [O] grado [B-ATRIB] 1. [B-ATVAL] Coeficiente [B-ELEM] 190 [B-ELVAL]
18,Polinomio [B-EXTYPE] de [O] grado [B-ATRIB] 1 [B-ATVAL]
24,"Polinomio [B-EXTYPE] de [O] grado [B-ATRIB] 9 [B-ATVAL] , [O] desordenado [B-EXCHAR] con [O] todos [B-ELCOUNT] los [O] coeficientes [B-ELEM] negativos [B-NSET]"
48,"Polinomio [B-EXTYPE] de [O] grado [B-ATRIB] doce [B-ATVAL] incompleto [B-EXCHAR] , [O] falta [O] un [O] término. [B-ELEM] Todo [B-ELCOUNT] los [O] coeficientes [B-ELEM] son [O] positivos [B-ELCHAR] . [O]"
58,"Monomio [B-EXTYPE] de [O] grado [B-ATRIB] 3 [B-ATVAL] , [O] coeficiente [B-ELEM] principal [I-ELEM] 167 [B-ELVAL] , [O] variable [B-ELEM] x [B-VAR]"
58,Polinomio [B-EXTYPE] de [O] tercer [B-ATRIB] grado [B-ATVAL] con [O] solo [O] término [B-ELEM] principal [I-ELEM] y [O] coeficiente [B-ELEM] natural [B-NSET] grande [B-ELCHAR]
66,Polinomio [B-EXTYPE] de [O] grado [B-ATRIB] 1 [B-ATVAL]
66,Polinomio [B-EXTYPE] grado [B-ATRIB] 1 [B-ATVAL]
69,Polinomio [B-EXTYPE] de [O] grado [B-ATRIB] 8 [B-ATVAL] incompleto [B-EXCHAR] con [O] solo [O] termino [B-ELEM] principal [I-ELEM] y [O] negativo [B-ELCHAR]
69,Polinomio [B-EXTYPE] de [O] grado [B-ATRIB] 8 [B-ATVAL] incompleto [B-EXCHAR]
69,Polinomio [B-EXTYPE] grado [B-ATRIB] 8 [B-ATVAL]
77,Polinomio [B-EXTYPE] de [O] grado [B-ATRIB] 3 [B-ATVAL] sin [O] término [B-ELEM] cuadrático [I-ELEM]
82,Polinomio [B-EXTYPE] de [O] grado [B-ATRIB] 3 [B-ATVAL] incompleto [B-EXCHAR] con [O] 3 [B-ELCOUNT] términos. [B-ELEM] Termino [B-ELEM] independiente [I-ELEM] fraccionario [B-NSET]
82,Polinomio [B-EXTYPE] de [O] grado [B-ATRIB] 3 [B-ATVAL] con [O] números [B-ELEM] grandes [B-ELCHAR] positivos. [B-ELCHAR] Está [O] ordenado [B-EXCHAR] de [O] forma [O] decreciente [O] y [O] le [O] falta [O] el [O] término [B-ELEM] cuadratico [I-ELEM]
93,Polinomio [B-EXTYPE] lineal [B-EXCHAR] con [O] solo [O] término [B-ELEM] principal. [I-ELEM] El [O] coeficiente [B-ELEM] principal [I-ELEM] es [O] 198 [B-ELVAL]
94,"Polinomio [B-EXTYPE] incompleto [B-EXCHAR] de [O] grado [B-ATRIB] 15 [B-ATVAL] , [O] ordenado [B-EXCHAR] en [O] forma [O] descendiente [O] y [O] todos [O] sus [O] coeficientes [B-ELEM] positivos [B-ELCHAR]"
95,"Polinomio [B-EXTYPE] incompleto [B-EXCHAR] de [O] grado [B-ATRIB] 10 [B-ATVAL] sin [B-ELCOUNT] término [B-ELEM] lineal [I-ELEM] , [O] coeficientes [B-ELEM] negativos [B-ELCHAR] y [O] valores [O] grandes [O] cercanos [O] al [O] 100 [O]"
95,Polinomio [B-EXTYPE] de [O] grado [B-ATRIB] 10 [B-ATVAL] incompleto [B-EXCHAR]
117,Un [O] polinomio [B-EXTYPE] de [O] grado [B-ATRIB] 4 [B-ATVAL] incompleto [B-EXCHAR] con [O] tres [B-ELCOUNT] terminos [B-ELEM]
117,Polinomio [B-EXTYPE] de [O] grado [B-ATRIB] 4 [B-ATVAL] incompleto [B-EXCHAR] con [O] 3 [B-ELCOUNT] terminos [B-ELEM] y [O] coeficiente [B-ELEM] principal [I-ELEM] -119 [B-ELVAL]
134,Polinomio [B-EXTYPE] de [O] grado [B-ATRIB] 6 [B-ATVAL] incompleto [B-EXCHAR]
139,"Polinomio [B-EXTYPE] incompleto [B-EXCHAR] de [O] grado [B-ATRIB] 7 [B-ATVAL] con [O] dos [B-ELCOUNT] términos [B-ELEM] , [O] el [O] coeficiente [B-ELEM] principal [I-ELEM] y [O] el [O] término [B-ELEM] independiente [I-ELEM]"
139,Polinomio [B-EXTYPE] de [O] séptimo [B-ATVAL] grado [B-ATRIB] con [O] solo [O] términos [B-ELEM] principal [I-ELEM] e [O] independiente [B-ELEM]
142,Monomio [B-EXTYPE] de [O] grado [B-ATRIB] 1 [B-ATVAL] con [O] coeficiente [B-ELEM] fraccionario [B-NSET] positivo [B-ELCHAR]
142,Polinomio [B-EXTYPE] de [O] grado [B-ATRIB] 1 [B-ATVAL] incompleto [B-EXCHAR] con [O] 1 [B-ELCOUNT] término [B-ELEM]
149,"polinomio [B-EXTYPE] de [O] grado [B-ATRIB] 6 [B-ATVAL] , [O] incompleto [B-EXCHAR] , [O] de [O] dos [B-ELCOUNT] términos [B-ELEM]"
150,"monomio [B-EXTYPE] de [O] grado [B-ATRIB] quince [B-ATVAL] , [O] con [O] coeficiente [B-ELEM] entero [B-NSET]"
187,Polinomio [B-EXTYPE] de [O] grado [B-ATRIB] 6 [B-ATVAL] incompleto [B-EXCHAR] con [O] coeficiente [B-ELEM] principal [I-ELEM] de [O] -9 [B-ELVAL] y [O] todos [B-ELCOUNT] los [O] números [B-ELEM] negativos [B-ELCHAR]
187,polinomio [B-EXTYPE] de [O] grado [B-ATRIB] 6 [B-ATVAL] incompleto [B-EXCHAR]
197,"Polinomio [B-EXTYPE] grado [B-ATRIB] 9 [B-ATVAL] , [O] incompleto [B-EXCHAR] , [O] coeficiente [B-ELEM] principal [I-ELEM] 26 [B-ELVAL] y [O] 6 [B-ELCOUNT] términos [B-ELEM]"
209,Polinomio [B-EXTYPE] de [O] grado [B-ATRIB] 11 [B-ATVAL] incompleto [B-EXCHAR] con [O] coeficientes [B-ELEM] negativos [B-ELCHAR]
210,"Polinomio [B-EXTYPE] de [O] dos [B-ELCOUNT] términos [B-ELEM] , [O] uno [O] de [O] potencia [B-ELEM] 12 [B-ELVAL] y [O] otro [O] 7. [B-ELVAL] Los [O] coeficientes [B-ELEM] son [O] respectivamente [O] 158 [B-ELVAL] y [O] 55 [B-ELVAL]"
221,Polinomio [B-EXTYPE] incompleto [B-EXCHAR] de [O] grado [B-ATRIB] 8 [B-ATVAL]
221,"polinomio [B-EXTYPE] , [O] tiene [O] grado [B-ATRIB] 8 [B-ATVAL] , [O] está [O] ordenado [B-EXCHAR] aunque [O] incompleto. [B-EXCHAR] El [O] coeficiente [B-ELEM] principal [I-ELEM] es [O] -139 [B-ELVAL] y [O] el [O] término [B-ELEM] independiente [I-ELEM] es [O] 0 [B-ELVAL] . [O]"
228,"Polinomio [B-EXTYPE] de [O] grado [B-ATRIB] 6 [B-ATVAL] , [O] coeficiente [B-ELEM] principal [I-ELEM] -75 [B-ELVAL] / [I-ELVAL] 154 [I-ELVAL] , [O] incompleto [B-EXCHAR]"
245,Polinomio [B-EXTYPE] incompleto [B-EXCHAR] de [O] grado [B-ATRIB] 8 [B-ATVAL]
283,"Polinomio [B-EXTYPE] de [O] grado [B-ATRIB] 15 [B-ATVAL] , [O] con [O] 7 [B-ELCOUNT] términos [B-ELEM] , [O] y [O] todos [B-ELCOUNT] ellos [O] restando [O]"
311,Polinomios [B-EXTYPE] de [O] grado [B-ATRIB] 15 [B-ATVAL] con [O] coeficientes [B-ELEM] racionales. [B-NSET] El [O] término [B-ELEM] independiente [I-ELEM] es [O] -74 [B-ELVAL] y [O] el [O] coeficiente [B-ELEM] principal [I-ELEM] es [O] 150 [B-ELVAL] . [O]
335,"polinomio [B-EXTYPE] a [O] coeficientes [B-ELEM] reales [B-NSET] ( [O] incluso [O] racionales [B-NSET] ) [O] . [O] estaría [O] ordenado [B-EXCHAR] en [O] forma [O] descendiente [O] , [O] su [O] grado [B-ATRIB] es [O] 4 [B-ATVAL] , [O] coeficiente [B-ELEM] principal [I-ELEM] -65 [B-ELVAL] y [O] el [O] término [B-ELEM] independiente [I-ELEM] es [O] 0 [B-ELVAL] . [O]"
335,Polinomio [B-EXTYPE] completo [B-EXCHAR] de [O] grado [B-ATRIB] 4 [B-ATVAL]
339,Polinomio [B-EXTYPE] de [O] grado [B-ATRIB] 2 [B-ATVAL]
340,Monomio [B-EXTYPE] de [O] grado [B-ATRIB] 10 [B-ATVAL]
346,"Polinomio [B-EXTYPE] de [O] grado [B-ATRIB] 8 [B-ATVAL] , [O] esta [O] incompleto [B-EXCHAR] , [O] faltan [O] los [O] terminos [B-ELEM] de [O] grados [O] 7,6,5,4,2,1,0 [B-ELVAL] Coef. [B-ELEM] Principal:189 [I-ELEM]"
346,Polinimio [B-EXTYPE] incompleto [B-EXCHAR] de [O] grado [B-ATRIB] 8 [B-ATVAL]
348,"Polinomio [B-EXTYPE] de [O] grado [B-ATRIB] 11 [B-ATVAL] Polinomio [B-EXTYPE] desordenado [B-EXCHAR] Faltan [O] los [O] monomios [B-ELEM] de [O] grados [O] 10,9,6,5,3,2,1,0 [B-ELVAL] Coef. [B-ELEM] Proncipal:64 [I-ELEM]"
348,Polinomio [B-EXTYPE] incompleto [B-EXCHAR] de [O] grado [B-ATRIB] 11 [B-ATVAL]
369,"Polinomio [B-EXTYPE] incompleto [B-EXCHAR] de [O] grado [B-ATRIB] 13 [B-ATVAL] de [O] 13 [B-ELCOUNT] términos [B-ELEM] , [O] falta [O] el [O] término [B-ELEM] con [O] exponente [O] 12 [B-ELVAL] . [O]"
372,Polinomio [B-EXTYPE] de [O] grado [B-ATRIB] 1 [B-ATVAL] incompleto [B-EXCHAR]
380,Polinomio [B-EXTYPE] incompleto [B-EXCHAR] de [O] grado [B-ATRIB] 2 [B-ATVAL] con [O] coeficiente [B-ELEM] principal [I-ELEM] -79 [B-ELVAL]
380,"Polinomio [B-EXTYPE] de [O] grado [B-ATRIB] 2 [B-ATVAL] , [O] se [O] encuentra [O] incompleto [B-EXCHAR] y [O] solo [O] tiene [O] un [B-ELCOUNT] término [B-ELEM]"
384,Polinomio [B-EXTYPE] de [O] grado [B-ATRIB] 8 [B-ATVAL] incompleto [B-EXCHAR] con [O] 4 [B-ELCOUNT] terminos [B-ELEM]
413,Polinomio [B-EXTYPE] de [O] grado [B-ATRIB] 11 [B-ATVAL] incompleto [B-EXCHAR]
413,"Polinomio [B-EXTYPE] con [O] coeficientes [B-ELEM] negativos [B-ELCHAR] de [O] grado [B-ATRIB] 11 [B-ATVAL] , [O] incompleto [B-EXCHAR] y [O] con [O] números [B-ELEM] grandes [B-ELCHAR]"
421,Polinomio [B-EXTYPE] de [O] grado [B-ATRIB] 13 [B-ATVAL] incompleto [B-EXCHAR] con [O] 8 [B-ELCOUNT] términos [B-ELEM] y [O] coeficientes [B-ELEM] grandes [B-ELCHAR] positivos [B-ELCHAR]
425,Polinomio [B-EXTYPE] incompleto [B-EXCHAR] de [O] grado [B-ATRIB] 15 [B-ATVAL] ( [O] variable [B-ELEM] x [B-VAR] ) [O]
430,"polinomio [B-EXTYPE] grado [B-ATRIB] 12 [B-ATVAL] , [O] incompleto [B-EXCHAR] y [O] solo [O] 4 [B-ELCOUNT] términos [B-ELEM] con [O] coeficientes [B-ELEM] enteros [B-NSET] positivos [B-ELCHAR]"
430,"polinomio [B-EXTYPE] grado [B-ATRIB] 12 [B-ATVAL] , [O] incompleto [B-EXCHAR] , [O] 4 [B-ELCOUNT] términos [B-ELEM] , [O] coeficiente [B-ELEM] principal [I-ELEM] 39 [B-ELVAL]"
437,Polinomio [B-EXTYPE] de [O] grado [B-ATRIB] 5 [B-ATVAL]
437,Polinomio [B-EXTYPE] grado [B-ATRIB] 5 [B-ATVAL] incompleto [B-EXCHAR]
442,"Polinomios [B-EXTYPE] de [O] coeficientes [B-ELEM] reales [B-NSET] , [O] ordenados [B-EXCHAR] de [O] mayor [O] a [O] menor [O] grado [O] , [O] a [O] excepción [O] del [O] grado [O] 9,8 [B-ELVAL] y [O] 4 [B-ELVAL]"
442,"Polinomio [B-EXTYPE] incompleto [B-EXCHAR] y [O] ordenado [B-EXCHAR] de [O] forma [O] descendiente [O] , [O] de [O] grado [B-ATRIB] 14 [B-ATVAL] con [O] números [B-ELEM] mayores [O] a [O] 100 [O] y [O] todos [O] positivos [B-ELCHAR]"
450,"Es [O] un [O] polinomio [B-EXTYPE] de [O] grado [B-ATRIB] 10 [B-ATVAL] , [O] incompleto [B-EXCHAR]"
466,"Polinomio [B-EXTYPE] ordenado [B-EXCHAR] de [O] grado [B-ATRIB] 13 [B-ATVAL] , [O] incompleto [B-EXCHAR] y [O] con [O] 3 [B-ELCOUNT] términos [B-ELEM] , [O] coeficientes [B-ELEM] enteros [B-NSET] y [O] fraccionarios [B-NSET] , [O] donde [O] el [O] coeficiente [B-ELEM] principal [I-ELEM] es [O] -84 [B-ELVAL] . [O]"
467,"Polinomio [B-EXTYPE] desordenado [B-EXCHAR] e [O] incompleto [B-EXCHAR] ( [O] falta [O] el [O] término [B-ELEM] independiente [I-ELEM] ) [O] de [O] grado [B-ATRIB] 9. [B-ATVAL] Se [O] compone [O] con [O] coeficientes [B-ELEM] enteros [B-NSET] y [O] fraccionarios [B-NSET] , [O] su [O] coeficiente [B-ELEM] principal [I-ELEM] es [O] -195. [B-ELVAL] Está [O] formado [O] por [O] 9 [B-ELCOUNT] términos [B-ELEM] . [O]"
467,Polinomio [B-EXTYPE] desordenado [B-EXCHAR] de [O] grado [B-ATRIB] 9 [B-ATVAL] con [O] coeficientes [B-ELEM] positivos [B-ELCHAR] y [O] negativos [B-ELCHAR] grandes [B-ELCHAR] y [O] algunas [O] fracciones [B-NSET]
480,"Polinomio [B-EXTYPE] desordenado [B-EXCHAR] e [O] incompleto [B-EXCHAR] de [O] grado [B-ATRIB] 11 [B-ATVAL] , [O] con [O] 11 [B-ELCOUNT] términos [B-ELEM] y [O] coeficientes [B-ELEM] enteros [B-NSET] y [O] fraccionarios [B-NSET] . [O]"
483,Polinomio [B-EXTYPE] incompleto [B-EXCHAR] de [O] grado [B-ATRIB] uno [B-ATVAL]
486,"Un [O] polinomio [B-EXTYPE] de [O] grado [B-ATRIB] 13 [B-ATVAL] ordenado [B-EXCHAR] de [O] mayor [O] a [O] menor [O] , [O] los [O] coeficientes [B-ELEM] del [O] polinomio [B-EXTYPE] que [O] van [O] del [O] grado [O] 12 [O] hasta [O] el [O] 3 [O] son [O] igual [O] a [O] 0 [B-ELVAL]"
498,"Monomio [B-EXTYPE] con [O] coeficiente [B-ELEM] negativo [B-ELCHAR] , [O] variable [B-ELEM] “x” [B-ELCHAR] y [O] su [O] exponente [B-ATRIB] o [O] grado [B-ATRIB] 4 [B-ATVAL]"
521,Polinomio [B-EXTYPE] incompleto [B-EXCHAR] de [O] grado [B-ATRIB] 4. [B-ATVAL] Coeficiente [B-ELEM] principal [I-ELEM] 67 [B-ELVAL]
529,Polinomio [B-EXTYPE] incompleto [B-EXCHAR] de [O] grado [B-ATRIB] 7 [B-ATVAL]
529,Polinomio [B-EXTYPE] de [O] séptimo [B-ATVAL] grado [B-ATRIB] con [O] coeficientes [B-ELEM] grandes [B-ELCHAR] y [O] positivos. [B-ELCHAR] Son [O] coeficientes [B-ELEM] enteros [B-NSET] y [O] fraccionarios. [B-NSET] El [O] polinomio [B-EXTYPE] es [O] desordenado [B-EXCHAR] y [O] le [O] faltan [O] los [O] términos [B-ELEM] cuadrático [I-ELEM] e [O] independiente [B-ELEM]
8,polinomio [B-EXTYPE] de [O] grado [B-ATRIB] 2 [B-ATVAL] con [O] 2 [B-ELCOUNT] términos [B-ELEM] incompleto [B-EXCHAR]
8,Polinomio [B-EXTYPE] incompleto [B-EXCHAR] de [O] grado [B-ATRIB] dos [B-ATVAL] con [O] coeficiente [B-ELEM] principal [I-ELEM] negativo [B-ELCHAR]
43,"Polinomio [B-EXTYPE] de [O] grado [B-ATRIB] 4 [B-ATVAL] , [O] con [O] números [B-ELEM] complejos [B-NSET] , [O] en [B-EXCHAR] desorden [I-EXCHAR]"
43,"Polinomio [B-EXTYPE] incompleto [B-EXCHAR] de [O] cuarto [B-ATVAL] grado [B-ATRIB] en [O] indeterminada [B-ELEM] "" [O] y [B-VAR] "" [O] , [O] le [O] falta [O] solo [O] el [O] termino [B-ELEM] independiente. [I-ELEM] El [O] coeficiente [B-ELEM] principal [I-ELEM] es [O] un [O] número [O] complejo [B-NSET]"
46,"Polinomio [B-EXTYPE] de [O] grado [B-ATRIB] cinco [B-ATVAL] , [O] hay [O] números [B-ELEM] complejos [B-NSET] , [O] en [O] desorden [B-EXCHAR] , [O] 3 [B-ELCOUNT] términos [B-ELEM]"
57,"Polinomio [B-EXTYPE] grado [B-ATRIB] 4 [B-EXCHAR] y [O] variable [B-ELEM] "" [O] y [B-VAR] "" [O]"
57,Polinomio [B-EXTYPE] de [O] cuarto [B-ATVAL] grado [B-ATRIB] con [O] solo [O] el [O] termino [B-ELEM] principal. [I-ELEM] El [O] coeficiente [B-ELEM] principal [I-ELEM] es [O] 5 [B-ELVAL] y [O] la [O] variable [O] es [O] y [B-VAR]
67,Polinomio [B-EXTYPE] grado [B-ATRIB] 2 [B-ATVAL]
67,Polinomio [B-EXTYPE] de [O] grado [B-ATRIB] 2 [B-ATVAL] incompleto [B-EXCHAR]
74,Polinomio [B-EXTYPE] incompleto [B-EXCHAR] de [O] grado [B-ATRIB] 4 [B-ATVAL] con [O] indeterminada [B-ELEM] y [B-VAR]
81,"Polinomio [B-EXTYPE] de [O] grado [B-ATRIB] 15 [B-ATVAL] incompleto [B-EXCHAR] y [O] desordenado. [B-EXCHAR] La [O] indeterminada [B-ELEM] es [O] "" [O] y [B-VAR] "" [O]"
81,Polinomio [B-EXTYPE] complejo [B-NSET] de [O] grado [B-ATRIB] 15 [B-ATVAL] incompleto [B-EXCHAR]
83,"Polinomio [B-EXTYPE] de [O] grado [B-ATRIB] 13 [B-ATVAL] con [O] coeficientes [B-ELEM] complejos [B-NSET] , [O] fraccionarios [B-NSET] y [O] naturales [B-NSET]"
83,"Polinomio [B-EXTYPE] de [O] grado [B-ATRIB] 13 [B-ATVAL] Incompleto [B-EXCHAR] y [O] desordenado [B-EXCHAR] Coeficientes [B-ELEM] enteros [B-NSET] , [O] raciones [B-NSET] e [O] imaginarios [B-NSET]"
99,Polinomio [B-EXTYPE] incompleto [B-EXCHAR] de [O] grado [B-ATRIB] 10 [B-ATVAL] con [O] variable [B-ELEM] y [B-VAR]
99,"Polinomio [B-EXTYPE] en [O] variable [B-ELEM] "" [O] y [B-VAR] "" [O] de [O] décimo [B-ATVAL] grado [B-ATRIB] , [O] incompleto [B-EXCHAR] , [O] con [O] 6 [B-ELCOUNT] términos [B-ELEM]"
116,Polinomio [B-EXTYPE] de [O] grado [B-ATRIB] 9 [B-ATVAL] en [O] indeterminada [B-ELEM] y [B-VAR]
116,"Polinomio [B-EXTYPE] de [O] grado [B-ATRIB] 9 [B-ATVAL] incompleto [B-EXCHAR] desordenado [B-EXCHAR] , [O] variable [B-ELEM] y [B-VAR] , [O] 5 [B-ELCOUNT] términos [B-ELEM] , [O] coeficiente [B-ELEM] principal [I-ELEM] -24 [B-ELVAL]"
128,Polinimio [B-EXTYPE] de [O] grado [B-ATRIB] 15 [B-ATVAL] incompleto [B-EXCHAR]
128,"Polinomio [B-EXTYPE] de [O] grado [B-ATRIB] 15 [B-ATVAL] en [O] indeterminada [B-ELEM] "" [O] y [B-VAR] "" [O] . [O] El [O] polinomio [B-EXTYPE] está [O] incompleto [B-EXCHAR] y [O] desordenado [B-EXCHAR]"
140,polinomio [B-EXTYPE] grado [B-ATRIB] 4 [B-ATVAL]
144,polinomio [B-EXTYPE] grado [B-ATRIB] 1 [B-ATVAL]
200,"Un [O] polinomio [B-EXTYPE] incompleto [B-EXCHAR] cuadrático [B-EXCHAR] con [O] números [B-ELEM] negativos. [B-ELCHAR] Le [O] falta [O] el [O] término [B-ELEM] lineal [I-ELEM] y [O] la [O] variable [B-ELEM] es [O] "" [O] y [B-VAR] "" [O]"
200,"es [O] la [O] resta [B-EXTYPE] de [O] un [O] número [B-ELEM] entero [B-NSET] negativo [B-ELCHAR] con [O] un [O] número [B-ELEM] complejo [B-NSET] multiplicado [O] por [O] una [O] variable [B-ELEM] "" [O] y [B-VAR] "" [O] al [B-ELCHAR] cuadrado [I-ELCHAR]"
207,Polinomio [B-EXTYPE] de [O] grado [B-ATRIB] 13 [B-ATVAL] incompleto [B-EXCHAR] con [O] Coeficiente [B-ELEM] de [O] números [O] complejos [B-NSET] negativos. [B-ELCHAR] Solo [O] tiene [O] termino [B-ELEM] principal [I-ELEM]
207,Polinomio [B-EXTYPE] con [O] potencia [B-ELEM] máxima [I-ELEM] 13. [B-ELVAL] Solo [O] término [B-ELEM] principal [I-ELEM] y [O] coeficiente [B-ELEM] -11i [B-ELVAL]
213,Un [O] polinomio [B-EXTYPE] en [O] indeterminada [B-ELEM] y [B-VAR] de [O] quinto [B-ATVAL] grado. [B-ATRIB] Solo [O] le [O] debe [O] faltar [O] el [O] término [B-ELEM] de [I-ELEM] potencia [I-ELEM] 4 [I-ELEM]
213,Polinomio [B-EXTYPE] desordenado [B-EXCHAR] Grado [B-ATRIB] 5 [B-ATVAL] Incompleto [B-EXCHAR] ( [O] falta [O] termino [B-ELEM] de [I-ELEM] grado [I-ELEM] 4 [I-ELEM] ) [O] Coeficiente [B-ELEM] independiente [I-ELEM] ( [O] -6 [B-ELVAL] / [I-ELVAL] 4 [I-ELVAL] ) [O]
