,tree,group
31,"SUM,NEG,MUL,VD,POW,x,5,E,NEG,MUL,VD,POW,x,4,E,MUL,VD,POW,x,3,E,NEG,MUL,VD,POW,x,2,E,NEG,MUL,VD,x,E,NEG,VD,E",4
32,"SUM,MUL,VD,POW,x,6,E,MUL,VD,POW,x,5,E,MUL,VD,POW,x,4,E,MUL,VD,POW,x,3,E,NEG,MUL,VD,POW,x,2,E,MUL,VD,x,E,NEG,VD,E",4
33,"SUM,MUL,VD,POW,x,8,E,MUL,VD,POW,x,7,E,MUL,VD,POW,x,6,E,MUL,VD,POW,x,5,E,MUL,VD,POW,x,4,E,NEG,MUL,VD,POW,x,3,E,MUL,VD,POW,x,2,E,MUL,VD,x,E,NEG,VD,E",4
34,"SUM,NEG,MUL,VD,POW,x,2,E,MUL,VD,x,E,NEG,VD,E",4
35,"SUM,NEG,MUL,VD,POW,x,5,E,NEG,MUL,VD,POW,x,4,E,NEG,MUL,VD,POW,x,3,E,NEG,MUL,VD,POW,x,2,E,NEG,MUL,VD,x,E,NEG,VD,E",4
36,"SUM,NEG,MUL,VD,POW,x,6,E,NEG,MUL,VD,POW,x,5,E,NEG,MUL,VD,POW,x,4,E,NEG,MUL,VD,POW,x,3,E,NEG,MUL,VD,POW,x,2,E,NEG,MUL,VD,x,E,NEG,VD,E",4
37,"SUM,NEG,MUL,VD,POW,x,7,E,NEG,MUL,VD,POW,x,6,E,NEG,MUL,VD,POW,x,5,E,NEG,MUL,VD,POW,x,4,E,NEG,MUL,VD,POW,x,3,E,NEG,MUL,VD,POW,x,2,E,NEG,MUL,VD,x,E,NEG,VD,E",4
38,"SUM,NEG,MUL,VD,POW,x,4,E,NEG,MUL,VD,POW,x,3,E,NEG,MUL,VD,POW,x,2,E,NEG,MUL,VD,x,E,NEG,VD,E",4
39,"SUM,NEG,MUL,VD,POW,x,3,E,NEG,MUL,VD,POW,x,2,E,NEG,MUL,VD,x,E,NEG,VD,E",4
40,"SUM,MUL,VD,POW,x,4,E,MUL,VD,POW,x,3,E,MUL,VD,POW,x,2,E,MUL,VD,x,E,VD,E",4
41,"SUM,MUL,VD,POW,x,5,E,MUL,VD,POW,x,4,E,MUL,VD,POW,x,3,E,MUL,VD,POW,x,2,E,MUL,VD,x,E,VD,E",4
42,"SUM,MUL,VD,POW,x,2,E,MUL,VD,x,E,VD,E",4
43,"SUM,MUL,VD,POW,x,4,E,MUL,VD,POW,x,3,E,MUL,VD,POW,x,2,E,MUL,VD,x,E,VD,E",4
44,"SUM,MUL,VD,POW,x,5,E,MUL,VD,POW,x,4,E,MUL,VD,POW,x,3,E,MUL,VD,POW,x,2,E,MUL,VD,x,E,VD,E",4
0,"SUM,NEG,MUL,VR,x,E,NEG,VR,E",0
1,"SUM,VR,NEG,MUL,VR,x,E,E",0
2,"SUM,MUL,VR,POW,x,6,E,MUL,VR,POW,x,4,E,MUL,VR,POW,x,5,E,NEG,VR,MUL,VR,POW,x,3,E,NEG,MUL,VR,POW,x,2,E,MUL,VR,x,E,E",0
3,"SUM,MUL,VR,x,E,MUL,VR,POW,x,2,E,NEG,VR,E",0
4,"SUM,NEG,MUL,VR,x,E,VR,E",0
5,"SUM,MUL,VR,POW,x,3,E,VR,NEG,MUL,VR,POW,x,5,E,MUL,VR,POW,x,4,E,MUL,VR,POW,x,2,E,MUL,VR,x,E,E",0
6,"SUM,NEG,VR,NEG,MUL,VR,x,E,E",0
7,"SUM,NEG,MUL,VR,POW,x,6,E,NEG,MUL,VR,POW,x,4,E,MUL,VR,POW,x,3,E,NEG,MUL,VR,POW,x,2,E,VR,NEG,MUL,VR,POW,x,5,E,MUL,VR,x,E,NEG,MUL,VR,POW,x,7,E,E",0
8,"SUM,NEG,MUL,VR,POW,x,6,E,MUL,VR,x,E,NEG,MUL,VR,POW,x,4,E,VR,NEG,MUL,VR,POW,x,3,E,MUL,VR,POW,x,2,E,MUL,VR,POW,x,5,E,E",0
9,"SUM,NEG,MUL,VR,POW,x,4,E,NEG,VR,MUL,VR,POW,x,3,E,NEG,MUL,VR,x,E,MUL,VR,POW,x,9,E,NEG,MUL,VR,POW,x,10,E,MUL,VR,POW,x,7,E,NEG,MUL,VR,POW,x,5,E,NEG,MUL,VR,POW,x,6,E,NEG,MUL,VR,POW,x,2,E,MUL,VR,POW,x,8,E,E",0
10,"SUM,NEG,MUL,VR,POW,x,2,E,NEG,MUL,VR,POW,x,4,E,NEG,MUL,VR,x,E,NEG,MUL,VR,POW,x,5,E,NEG,MUL,VR,POW,x,3,E,NEG,MUL,VR,POW,x,6,E,NEG,VR,E",0
11,"SUM,NEG,MUL,VR,x,E,NEG,VR,NEG,MUL,VR,POW,x,2,E,NEG,MUL,VR,POW,x,3,E,E",0
12,"SUM,NEG,MUL,VR,POW,x,3,E,NEG,MUL,VR,POW,x,2,E,NEG,MUL,VR,POW,x,4,E,NEG,VR,NEG,MUL,VR,x,E,E",0
13,"SUM,NEG,MUL,VR,POW,x,5,E,NEG,MUL,VR,POW,x,2,E,NEG,VR,NEG,MUL,VR,POW,x,4,E,NEG,MUL,VR,x,E,NEG,MUL,VR,POW,x,3,E,E",0
14,"SUM,NEG,VR,NEG,MUL,VR,POW,x,2,E,NEG,MUL,VR,POW,x,5,E,NEG,MUL,VR,POW,x,4,E,NEG,MUL,VR,POW,x,6,E,NEG,MUL,VR,POW,x,3,E,NEG,MUL,VR,POW,x,7,E,NEG,MUL,VR,x,E,E",0
15,"SUM,NEG,VR,NEG,MUL,VR,POW,x,3,E,NEG,MUL,VR,POW,x,5,E,NEG,MUL,VR,x,E,NEG,MUL,VR,POW,x,2,E,NEG,MUL,VR,POW,x,4,E,E",0
16,"SUM,NEG,MUL,VR,POW,x,5,E,NEG,MUL,VR,POW,x,4,E,NEG,MUL,VR,POW,x,3,E,NEG,MUL,VR,POW,x,2,E,NEG,MUL,VR,x,E,NEG,VR,E",0
17,"SUM,NEG,MUL,VR,POW,x,2,E,NEG,MUL,VR,POW,x,3,E,NEG,MUL,VR,POW,x,6,E,NEG,MUL,VR,x,E,NEG,MUL,VR,POW,x,5,E,NEG,MUL,VR,POW,x,4,E,NEG,VR,E",0
18,"SUM,NEG,MUL,VR,POW,x,6,E,NEG,MUL,VR,POW,x,5,E,NEG,VR,NEG,MUL,VR,POW,x,4,E,NEG,MUL,VR,POW,x,2,E,NEG,MUL,VR,x,E,NEG,MUL,VR,POW,x,3,E,E",0
19,"SUM,NEG,MUL,VR,x,E,NEG,VR,E",0
20,"SUM,MUL,VR,POW,x,2,E,MUL,VR,POW,x,7,E,MUL,VR,POW,x,3,E,MUL,VR,POW,x,4,E,VR,MUL,VR,POW,x,6,E,MUL,VR,POW,x,8,E,MUL,VR,POW,x,9,E,MUL,VR,POW,x,5,E,MUL,VR,x,E,E",0
21,"SUM,MUL,VR,POW,x,2,E,MUL,VR,POW,x,3,E,MUL,VR,POW,x,4,E,VR,MUL,VR,POW,x,5,E,MUL,VR,x,E,MUL,VR,POW,x,9,E,MUL,VR,POW,x,7,E,MUL,VR,POW,x,6,E,MUL,VR,POW,x,10,E,MUL,VR,POW,x,8,E,E",0
22,"SUM,MUL,VR,POW,x,2,E,VR,MUL,VR,x,E,E",0
23,"SUM,MUL,VR,POW,x,4,E,MUL,VR,x,E,MUL,VR,POW,x,6,E,MUL,VR,POW,x,7,E,MUL,VR,POW,x,5,E,MUL,VR,POW,x,2,E,MUL,VR,POW,x,3,E,MUL,VR,POW,x,8,E,MUL,VR,POW,x,9,E,VR,E",0
24,"SUM,VR,MUL,VR,x,E,E",0
25,"SUM,MUL,VR,POW,x,2,E,MUL,VR,POW,x,3,E,MUL,VR,POW,x,6,E,MUL,VR,POW,x,4,E,VR,MUL,VR,x,E,MUL,VR,POW,x,5,E,E",0
26,"SUM,MUL,VR,POW,x,6,E,MUL,VR,x,E,MUL,VR,POW,x,2,E,MUL,VR,POW,x,4,E,MUL,VR,POW,x,3,E,MUL,VR,POW,x,5,E,MUL,VR,POW,x,8,E,MUL,VR,POW,x,7,E,VR,E",0
27,"SUM,MUL,VR,POW,x,3,E,MUL,VR,POW,x,2,E,VR,MUL,VR,POW,x,6,E,MUL,VR,POW,x,4,E,MUL,VR,x,E,MUL,VR,POW,x,7,E,MUL,VR,POW,x,5,E,MUL,VR,POW,x,8,E,E",0
28,"SUM,MUL,VR,POW,x,7,E,MUL,VR,POW,x,8,E,MUL,VR,POW,x,5,E,MUL,VR,POW,x,2,E,MUL,VR,POW,x,4,E,VR,MUL,VR,POW,x,3,E,MUL,VR,x,E,MUL,VR,POW,x,6,E,E",0
29,"SUM,MUL,VR,x,E,MUL,VR,POW,x,4,E,MUL,VR,POW,x,5,E,MUL,VR,POW,x,3,E,VR,MUL,VR,POW,x,2,E,E",0
30,"SUM,NEG,VR,MUL,VR,x,E,NEG,MUL,VR,POW,x,2,E,NEG,MUL,VR,POW,x,3,E,E",0
31,"SUM,VR,MUL,VR,x,E,MUL,VR,POW,x,2,E,NEG,MUL,VR,POW,x,3,E,NEG,MUL,VR,POW,x,4,E,NEG,MUL,VR,POW,x,5,E,MUL,VR,POW,x,6,E,NEG,MUL,VR,POW,x,7,E,NEG,MUL,VR,POW,x,8,E,MUL,VR,POW,x,9,E,MUL,VR,POW,x,10,E,E",0
32,"SUM,NEG,VR,NEG,MUL,VR,x,E,E",0
33,"SUM,VR,NEG,MUL,VR,x,E,MUL,VR,POW,x,2,E,NEG,MUL,VR,POW,x,3,E,MUL,VR,POW,x,4,E,NEG,MUL,VR,POW,x,5,E,MUL,VR,POW,x,6,E,NEG,MUL,VR,POW,x,7,E,NEG,MUL,VR,POW,x,8,E,E",0
34,"SUM,VR,NEG,MUL,VR,x,E,NEG,MUL,VR,POW,x,2,E,E",0
35,"SUM,VR,NEG,MUL,VR,x,E,MUL,VR,POW,x,2,E,NEG,MUL,VR,POW,x,3,E,NEG,MUL,VR,POW,x,4,E,NEG,MUL,VR,POW,x,5,E,MUL,VR,POW,x,6,E,E",0
36,"SUM,NEG,VR,NEG,MUL,VR,x,E,E",0
37,"SUM,NEG,VR,NEG,MUL,VR,x,E,MUL,VR,POW,x,2,E,NEG,MUL,VR,POW,x,3,E,MUL,VR,POW,x,4,E,NEG,MUL,VR,POW,x,5,E,MUL,VR,POW,x,6,E,MUL,VR,POW,x,7,E,MUL,VR,POW,x,8,E,MUL,VR,POW,x,9,E,E",0
38,"SUM,NEG,VR,NEG,MUL,VR,x,E,NEG,MUL,VR,POW,x,2,E,MUL,VR,POW,x,3,E,MUL,VR,POW,x,4,E,NEG,MUL,VR,POW,x,5,E,MUL,VR,POW,x,6,E,MUL,VR,POW,x,7,E,NEG,MUL,VR,POW,x,8,E,MUL,VR,POW,x,9,E,NEG,MUL,VR,POW,x,10,E,E",0
39,"SUM,VR,MUL,VR,x,E,MUL,VR,POW,x,2,E,NEG,MUL,VR,POW,x,3,E,NEG,MUL,VR,POW,x,4,E,NEG,MUL,VR,POW,x,5,E,NEG,MUL,VR,POW,x,6,E,NEG,MUL,VR,POW,x,7,E,MUL,VR,POW,x,8,E,MUL,VR,POW,x,9,E,MUL,VR,POW,x,10,E,E",0
40,"SUM,NEG,VR,NEG,MUL,VR,x,E,NEG,MUL,VR,POW,x,2,E,NEG,MUL,VR,POW,x,3,E,NEG,MUL,VR,POW,x,4,E,NEG,MUL,VR,POW,x,5,E,E",0
41,"SUM,NEG,VR,NEG,MUL,VR,x,E,NEG,MUL,VR,POW,x,2,E,NEG,MUL,VR,POW,x,3,E,NEG,MUL,VR,POW,x,4,E,NEG,MUL,VR,POW,x,5,E,NEG,MUL,VR,POW,x,6,E,E",0
42,"SUM,NEG,VR,NEG,MUL,VR,x,E,E",0
43,"SUM,NEG,VR,NEG,MUL,VR,x,E,E",0
44,"SUM,NEG,VR,NEG,MUL,VR,x,E,NEG,MUL,VR,POW,x,2,E,NEG,MUL,VR,POW,x,3,E,NEG,MUL,VR,POW,x,4,E,E",0
45,"SUM,NEG,VR,NEG,MUL,VR,x,E,NEG,MUL,VR,POW,x,2,E,NEG,MUL,VR,POW,x,3,E,NEG,MUL,VR,POW,x,4,E,NEG,MUL,VR,POW,x,5,E,NEG,MUL,VR,POW,x,6,E,NEG,MUL,VR,POW,x,7,E,NEG,MUL,VR,POW,x,8,E,NEG,MUL,VR,POW,x,9,E,E",0
46,"SUM,NEG,VR,NEG,MUL,VR,x,E,NEG,MUL,VR,POW,x,2,E,NEG,MUL,VR,POW,x,3,E,NEG,MUL,VR,POW,x,4,E,NEG,MUL,VR,POW,x,5,E,E",0
47,"SUM,NEG,VR,NEG,MUL,VR,x,E,NEG,MUL,VR,POW,x,2,E,NEG,MUL,VR,POW,x,3,E,NEG,MUL,VR,POW,x,4,E,NEG,MUL,VR,POW,x,5,E,NEG,MUL,VR,POW,x,6,E,NEG,MUL,VR,POW,x,7,E,E",0
48,"SUM,NEG,VR,NEG,MUL,VR,x,E,NEG,MUL,VR,POW,x,2,E,NEG,MUL,VR,POW,x,3,E,NEG,MUL,VR,POW,x,4,E,E",0
49,"SUM,NEG,VR,NEG,MUL,VR,x,E,NEG,MUL,VR,POW,x,2,E,NEG,MUL,VR,POW,x,3,E,NEG,MUL,VR,POW,x,4,E,NEG,MUL,VR,POW,x,5,E,E",0
50,"SUM,VR,MUL,VR,x,E,MUL,VR,POW,x,2,E,MUL,VR,POW,x,3,E,MUL,VR,POW,x,4,E,E",0
51,"SUM,VR,MUL,VR,x,E,MUL,VR,POW,x,2,E,MUL,VR,POW,x,3,E,E",0
52,"SUM,VR,MUL,VR,x,E,MUL,VR,POW,x,2,E,E",0
53,"SUM,VR,MUL,VR,x,E,MUL,VR,POW,x,2,E,MUL,VR,POW,x,3,E,MUL,VR,POW,x,4,E,MUL,VR,POW,x,5,E,E",0
54,"SUM,VR,MUL,VR,x,E,MUL,VR,POW,x,2,E,MUL,VR,POW,x,3,E,MUL,VR,POW,x,4,E,MUL,VR,POW,x,5,E,MUL,VR,POW,x,6,E,MUL,VR,POW,x,7,E,E",0
55,"SUM,VR,MUL,VR,x,E,MUL,VR,POW,x,2,E,MUL,VR,POW,x,3,E,MUL,VR,POW,x,4,E,MUL,VR,POW,x,5,E,E",0
56,"SUM,VR,MUL,VR,x,E,MUL,VR,POW,x,2,E,MUL,VR,POW,x,3,E,E",0
57,"SUM,VR,MUL,VR,x,E,MUL,VR,POW,x,2,E,MUL,VR,POW,x,3,E,MUL,VR,POW,x,4,E,MUL,VR,POW,x,5,E,MUL,VR,POW,x,6,E,E",0
58,"SUM,VR,MUL,VR,x,E,MUL,VR,POW,x,2,E,MUL,VR,POW,x,3,E,MUL,VR,POW,x,4,E,E",0
59,"SUM,VR,MUL,VR,x,E,MUL,VR,POW,x,2,E,MUL,VR,POW,x,3,E,MUL,VR,POW,x,4,E,MUL,VR,POW,x,5,E,MUL,VR,POW,x,6,E,MUL,VR,POW,x,7,E,E",0
60,"SUM,NEG,MUL,VR,POW,x,4,E,MUL,VR,POW,x,3,E,MUL,VR,POW,x,2,E,MUL,VR,x,E,NEG,VR,E",0
61,"SUM,MUL,VR,POW,x,10,E,MUL,VR,POW,x,9,E,NEG,MUL,VR,POW,x,8,E,NEG,MUL,VR,POW,x,7,E,NEG,MUL,VR,POW,x,6,E,NEG,MUL,VR,POW,x,5,E,NEG,MUL,VR,POW,x,4,E,NEG,MUL,VR,POW,x,3,E,NEG,MUL,VR,POW,x,2,E,MUL,VR,x,E,NEG,VR,E",0
62,"SUM,MUL,VR,POW,x,6,E,NEG,MUL,VR,POW,x,5,E,NEG,MUL,VR,POW,x,4,E,MUL,VR,POW,x,3,E,MUL,VR,POW,x,2,E,MUL,VR,x,E,VR,E",0
63,"SUM,MUL,VR,POW,x,10,E,MUL,VR,POW,x,9,E,NEG,MUL,VR,POW,x,8,E,MUL,VR,POW,x,7,E,NEG,MUL,VR,POW,x,6,E,NEG,MUL,VR,POW,x,5,E,MUL,VR,POW,x,4,E,MUL,VR,POW,x,3,E,NEG,MUL,VR,POW,x,2,E,NEG,MUL,VR,x,E,VR,E",0
64,"SUM,MUL,VR,POW,x,6,E,MUL,VR,POW,x,5,E,NEG,MUL,VR,POW,x,4,E,MUL,VR,POW,x,3,E,NEG,MUL,VR,POW,x,2,E,MUL,VR,x,E,NEG,VR,E",0
65,"SUM,NEG,MUL,VR,POW,x,3,E,MUL,VR,POW,x,2,E,MUL,VR,x,E,VR,E",0
66,"SUM,NEG,MUL,VR,POW,x,8,E,MUL,VR,POW,x,7,E,NEG,MUL,VR,POW,x,6,E,MUL,VR,POW,x,5,E,NEG,MUL,VR,POW,x,4,E,NEG,MUL,VR,POW,x,3,E,MUL,VR,POW,x,2,E,MUL,VR,x,E,VR,E",0
67,"SUM,NEG,MUL,VR,POW,x,6,E,NEG,MUL,VR,POW,x,5,E,NEG,MUL,VR,POW,x,4,E,NEG,MUL,VR,POW,x,3,E,NEG,MUL,VR,POW,x,2,E,MUL,VR,x,E,VR,E",0
68,"SUM,NEG,MUL,VR,POW,x,6,E,MUL,VR,POW,x,5,E,MUL,VR,POW,x,4,E,NEG,MUL,VR,POW,x,3,E,NEG,MUL,VR,POW,x,2,E,NEG,MUL,VR,x,E,VR,E",0
69,"SUM,MUL,VR,x,E,NEG,VR,E",0
70,"SUM,NEG,MUL,VR,POW,x,4,E,NEG,MUL,VR,POW,x,3,E,NEG,MUL,VR,POW,x,2,E,NEG,MUL,VR,x,E,NEG,VR,E",0
71,"SUM,NEG,MUL,VR,POW,x,7,E,NEG,MUL,VR,POW,x,6,E,NEG,MUL,VR,POW,x,5,E,NEG,MUL,VR,POW,x,4,E,NEG,MUL,VR,POW,x,3,E,NEG,MUL,VR,POW,x,2,E,NEG,MUL,VR,x,E,NEG,VR,E",0
72,"SUM,NEG,MUL,VR,POW,x,9,E,NEG,MUL,VR,POW,x,8,E,NEG,MUL,VR,POW,x,7,E,NEG,MUL,VR,POW,x,6,E,NEG,MUL,VR,POW,x,5,E,NEG,MUL,VR,POW,x,4,E,NEG,MUL,VR,POW,x,3,E,NEG,MUL,VR,POW,x,2,E,NEG,MUL,VR,x,E,NEG,VR,E",0
73,"SUM,NEG,MUL,VR,POW,x,4,E,NEG,MUL,VR,POW,x,3,E,NEG,MUL,VR,POW,x,2,E,NEG,MUL,VR,x,E,NEG,VR,E",0
74,"SUM,NEG,MUL,VR,x,E,NEG,VR,E",0
75,"SUM,NEG,MUL,VR,POW,x,9,E,NEG,MUL,VR,POW,x,8,E,NEG,MUL,VR,POW,x,7,E,NEG,MUL,VR,POW,x,6,E,NEG,MUL,VR,POW,x,5,E,NEG,MUL,VR,POW,x,4,E,NEG,MUL,VR,POW,x,3,E,NEG,MUL,VR,POW,x,2,E,NEG,MUL,VR,x,E,NEG,VR,E",0
76,"SUM,NEG,MUL,VR,POW,x,10,E,NEG,MUL,VR,POW,x,9,E,NEG,MUL,VR,POW,x,8,E,NEG,MUL,VR,POW,x,7,E,NEG,MUL,VR,POW,x,6,E,NEG,MUL,VR,POW,x,5,E,NEG,MUL,VR,POW,x,4,E,NEG,MUL,VR,POW,x,3,E,NEG,MUL,VR,POW,x,2,E,NEG,MUL,VR,x,E,NEG,VR,E",0
77,"SUM,NEG,MUL,VR,POW,x,4,E,NEG,MUL,VR,POW,x,3,E,NEG,MUL,VR,POW,x,2,E,NEG,MUL,VR,x,E,NEG,VR,E",0
78,"SUM,NEG,MUL,VR,POW,x,3,E,NEG,MUL,VR,POW,x,2,E,NEG,MUL,VR,x,E,NEG,VR,E",0
79,"SUM,NEG,MUL,VR,POW,x,10,E,NEG,MUL,VR,POW,x,9,E,NEG,MUL,VR,POW,x,8,E,NEG,MUL,VR,POW,x,7,E,NEG,MUL,VR,POW,x,6,E,NEG,MUL,VR,POW,x,5,E,NEG,MUL,VR,POW,x,4,E,NEG,MUL,VR,POW,x,3,E,NEG,MUL,VR,POW,x,2,E,NEG,MUL,VR,x,E,NEG,VR,E",0
80,"SUM,MUL,VR,POW,x,6,E,MUL,VR,POW,x,5,E,MUL,VR,POW,x,4,E,MUL,VR,POW,x,3,E,MUL,VR,POW,x,2,E,MUL,VR,x,E,VR,E",0
81,"SUM,MUL,VR,POW,x,4,E,MUL,VR,POW,x,3,E,MUL,VR,POW,x,2,E,MUL,VR,x,E,VR,E",0
82,"SUM,MUL,VR,POW,x,9,E,MUL,VR,POW,x,8,E,MUL,VR,POW,x,7,E,MUL,VR,POW,x,6,E,MUL,VR,POW,x,5,E,MUL,VR,POW,x,4,E,MUL,VR,POW,x,3,E,MUL,VR,POW,x,2,E,MUL,VR,x,E,VR,E",0
83,"SUM,MUL,VR,POW,x,5,E,MUL,VR,POW,x,4,E,MUL,VR,POW,x,3,E,MUL,VR,POW,x,2,E,MUL,VR,x,E,VR,E",0
84,"SUM,MUL,VR,POW,x,3,E,MUL,VR,POW,x,2,E,MUL,VR,x,E,VR,E",0
85,"SUM,MUL,VR,POW,x,5,E,MUL,VR,POW,x,4,E,MUL,VR,POW,x,3,E,MUL,VR,POW,x,2,E,MUL,VR,x,E,VR,E",0
86,"SUM,MUL,VR,POW,x,3,E,MUL,VR,POW,x,2,E,MUL,VR,x,E,VR,E",0
87,"SUM,MUL,VR,POW,x,8,E,MUL,VR,POW,x,7,E,MUL,VR,POW,x,6,E,MUL,VR,POW,x,5,E,MUL,VR,POW,x,4,E,MUL,VR,POW,x,3,E,MUL,VR,POW,x,2,E,MUL,VR,x,E,VR,E",0
88,"SUM,MUL,VR,x,E,VR,E",0
89,"SUM,MUL,VR,POW,x,9,E,MUL,VR,POW,x,8,E,MUL,VR,POW,x,7,E,MUL,VR,POW,x,6,E,MUL,VR,POW,x,5,E,MUL,VR,POW,x,4,E,MUL,VR,POW,x,3,E,MUL,VR,POW,x,2,E,MUL,VR,x,E,VR,E",0
0,"CASES,EQ,SUM,NEG,MUL,VN,y,E,MUL,VF,x,E,E,0,EQ,SUM,MUL,VN,y,E,MUL,VF,x,E,E,0,E",9
1,"CASES,EQ,SUM,MUL,VF,y,E,NEG,MUL,VN,x,E,E,0,EQ,SUM,MUL,VF,y,E,MUL,VN,x,E,E,0,E",9
2,"CASES,EQ,SUM,NEG,MUL,VN,x,E,NEG,MUL,VN,y,E,E,0,EQ,SUM,NEG,MUL,VN,x,E,NEG,MUL,VF,y,E,E,0,E",9
3,"CASES,EQ,SUM,NEG,MUL,VF,y,E,MUL,VN,x,E,E,0,EQ,SUM,NEG,MUL,VF,y,E,MUL,VN,x,E,E,0,E",9
4,"CASES,EQ,SUM,NEG,MUL,VF,x,E,MUL,VF,y,E,E,0,EQ,SUM,MUL,VF,x,E,NEG,MUL,VN,y,E,E,0,E",9
5,"CASES,EQ,SUM,NEG,MUL,VF,y,E,NEG,MUL,VN,x,E,E,0,EQ,SUM,NEG,MUL,VN,y,E,NEG,MUL,VN,x,E,E,0,E",9
6,"CASES,EQ,SUM,NEG,MUL,VN,x,E,NEG,MUL,VF,y,E,E,0,EQ,SUM,NEG,MUL,VF,x,E,NEG,MUL,VN,y,E,E,0,E",9
7,"CASES,EQ,SUM,NEG,MUL,VF,y,E,NEG,MUL,VN,x,E,E,0,EQ,SUM,NEG,MUL,VF,y,E,NEG,MUL,VN,x,E,E,0,E",9
8,"CASES,EQ,SUM,NEG,MUL,VF,y,E,NEG,MUL,VN,x,E,E,0,EQ,SUM,NEG,MUL,VN,y,E,NEG,MUL,VN,x,E,E,0,E",9
9,"CASES,EQ,SUM,NEG,MUL,VF,x,E,NEG,MUL,VF,y,E,E,0,EQ,SUM,NEG,MUL,VF,x,E,NEG,MUL,VN,y,E,E,0,E",9
10,"CASES,EQ,SUM,MUL,VF,y,E,MUL,VF,x,E,E,0,EQ,SUM,MUL,VN,y,E,MUL,VF,x,E,E,0,E",9
11,"CASES,EQ,SUM,MUL,VF,x,E,MUL,VN,y,E,E,0,EQ,SUM,MUL,VN,x,E,MUL,VF,y,E,E,0,E",9
12,"CASES,EQ,SUM,MUL,VF,x,E,MUL,VN,y,E,E,0,EQ,SUM,MUL,VN,x,E,MUL,VF,y,E,E,0,E",9
13,"CASES,EQ,SUM,MUL,VF,y,E,MUL,VF,x,E,E,0,EQ,SUM,MUL,VN,y,E,MUL,VF,x,E,E,0,E",9
14,"CASES,EQ,SUM,MUL,VF,y,E,MUL,VF,x,E,E,0,EQ,SUM,MUL,VN,y,E,MUL,VN,x,E,E,0,E",9
15,"CASES,EQ,SUM,NEG,MUL,VF,y,E,NEG,MUL,VN,x,E,E,0,EQ,SUM,NEG,MUL,VF,y,E,NEG,MUL,VN,x,E,E,0,E",9
16,"CASES,EQ,SUM,NEG,MUL,VN,x,E,NEG,MUL,VF,y,E,E,0,EQ,SUM,MUL,VN,x,E,NEG,MUL,VN,y,E,E,0,E",9
17,"CASES,EQ,SUM,MUL,VF,x,E,MUL,VF,y,E,E,0,EQ,SUM,MUL,VN,x,E,MUL,VN,y,E,E,0,E",9
18,"CASES,EQ,SUM,NEG,MUL,VN,y,E,NEG,MUL,VF,x,E,E,0,EQ,SUM,MUL,VF,x,E,NEG,MUL,VF,y,E,E,0,E",9
19,"CASES,EQ,SUM,NEG,MUL,VF,x,E,NEG,MUL,VF,y,E,E,0,EQ,SUM,NEG,MUL,VF,x,E,NEG,MUL,VN,y,E,E,0,E",9
20,"CASES,EQ,SUM,NEG,MUL,VN,x,E,NEG,MUL,VN,y,E,E,0,EQ,SUM,NEG,MUL,VF,x,E,NEG,MUL,VF,y,E,E,0,E",9
21,"CASES,EQ,SUM,NEG,MUL,VF,y,E,NEG,MUL,VN,x,E,E,0,EQ,SUM,NEG,MUL,VF,x,E,NEG,MUL,VF,y,E,E,0,E",9
22,"CASES,EQ,SUM,NEG,MUL,VN,x,E,NEG,MUL,VF,y,E,E,0,EQ,SUM,NEG,MUL,VN,y,E,NEG,MUL,VN,x,E,E,0,E",9
23,"CASES,EQ,SUM,NEG,MUL,VF,y,E,NEG,MUL,VN,x,E,E,0,EQ,SUM,NEG,MUL,VF,y,E,NEG,MUL,VF,x,E,E,0,E",9
24,"CASES,EQ,SUM,NEG,MUL,VF,y,E,NEG,MUL,VN,x,E,E,0,EQ,SUM,NEG,MUL,VN,y,E,NEG,MUL,VN,x,E,E,0,E",9
25,"CASES,EQ,SUM,MUL,VN,x,E,MUL,VF,y,E,E,0,EQ,SUM,MUL,VN,y,E,MUL,VN,x,E,E,0,E",9
26,"CASES,EQ,SUM,MUL,VF,x,E,MUL,VF,y,E,E,0,EQ,SUM,MUL,VN,x,E,MUL,VF,y,E,E,0,E",9
27,"CASES,EQ,SUM,MUL,VN,x,E,MUL,VN,y,E,E,0,EQ,SUM,MUL,VN,x,E,MUL,VN,y,E,E,0,E",9
28,"CASES,EQ,SUM,MUL,VN,y,E,MUL,VF,x,E,E,0,EQ,SUM,MUL,VF,y,E,MUL,VN,x,E,E,0,E",9
29,"CASES,EQ,SUM,MUL,VF,y,E,MUL,VF,x,E,E,0,EQ,SUM,MUL,VF,y,E,MUL,VF,x,E,E,0,E",9
0,"CASES,EQ,SUM,NEG,MUL,VN,y,E,NEG,MUL,VN,x,E,E,VN,EQ,SUM,MUL,VF,x,E,NEG,MUL,VF,y,E,E,VN,E",8
1,"CASES,EQ,SUM,NEG,MUL,VF,x,E,NEG,MUL,VN,y,E,E,VF,EQ,SUM,NEG,MUL,VF,x,E,MUL,VN,y,E,E,VN,E",8
2,"CASES,EQ,SUM,MUL,VF,y,E,NEG,MUL,VN,x,E,E,VF,EQ,SUM,NEG,MUL,VF,y,E,NEG,MUL,VF,x,E,E,VN,E",8
3,"CASES,EQ,SUM,MUL,VF,x,E,MUL,VN,y,E,E,VN,EQ,SUM,NEG,MUL,VN,y,E,MUL,VF,x,E,E,VN,E",8
